"Index" "neutrons" "muons" "gamma" "integration_time.s." "V_in.Volt." "temperature_in..C." "temperature_ext..C." "ur..." "pressure.hPa." "N_jung" "fi" "fp" "Nc" "Nc_SGF" "SM"
"2023-06-22 05:00:00" 649 3429 0 3610 12.6 21.5 0 0 1012.9 154.612 0.991654969838831 1.03198614945817 664.169851850854 681.378723320748 0.197327574919111
"2023-06-22 06:00:00" 692 3248 0 3611 13 26.9 0 0 1013.1 154.487 0.992457347198931 1.03355596116 709.826063516988 682.817799768941 0.19569515205078
"2023-06-22 07:00:00" 726 3322 0 3615 12.9 31.4 0 0 1013.2 153.999 0.995602297396225 1.03434176225707 747.629743261896 682.411285121523 0.19615474985404
"2023-06-22 08:00:00" 678 3332 0 3613 13.2 33.1 0 0 1013.1 154.079 0.995085366576375 1.03355596116 697.307007666926 681.549647822299 0.197132891621376
"2023-06-22 09:00:00" 655 3327 0 3610 13.3 35.7 0 0 1012.8 153.845 0.996598902770459 1.03120213794669 673.140172084006 681.372312791081 0.197334880708643
"2023-06-22 10:00:00" 661 3303 0 3615 13.4 41.2 0 0 1012.7 154.239 0.994053113652976 1.0304187220576 677.056310697292 682.878168187389 0.195627003155299
"2023-06-22 11:00:00" 632 3309 0 3607 13.9 43.4 0 0 1012.3 154.239 0.994053113652976 1.02729100568019 645.386912024826 685.178964901693 0.19304925449891
"2023-06-22 12:00:00" 702 3422 0 3610 14 43.8 0 0 1012 153.266 1.00036380016913 1.02495145029388 719.777678118999 684.055211320548 0.194303527846556
"2023-06-22 13:00:00" 680 3243 0 3609 14.3 43.4 0 0 1011.5 153.756 0.997175773281832 1.02106402556761 692.362610300635 683.078939091109 0.195400546509845
"2023-06-22 14:00:00" 682 3433 0 3608 14.2 43.8 0 0 1010.6 154.399 0.993023000127729 1.01410377881321 686.793353030773 685.095350576511 0.193142270275327
"2023-06-22 15:00:00" 695 3548 0 3620 14 43.4 0 0 1010.1 153.173 1.00097117766657 1.01025749701749 702.810852392576 685.213302743377 0.193011070154392
"2023-06-22 16:00:00" 678 3375 0 3609 13.1 39.9 0 0 1009.9 153.363 0.999731083747197 1.00872307208041 683.730327215085 684.571858503706 0.193725753998362
"2023-06-22 17:00:00" 686 3574 0 3609 13 37.4 0 0 1010 154.566 0.991950093789846 1.00948999300823 686.935493565673 685.469013234015 0.19272697824942
"2023-06-22 18:00:00" 632 3362 0 3615 13.1 34 0 0 1009.9 154.331 0.993460537395088 1.00872307208041 633.343989251794 684.738246773248 0.193540086039873
"2023-06-22 19:00:00" 686 3405 0 3610 12.8 31.9 0 0 1009.4 154.265 0.993885574801292 1.00489719817073 685.144440982205 685.648011052673 0.192528389009715
"2023-06-22 20:00:00" 698 3318 0 3613 13 29.8 0 0 1009.5 153.801 0.99688401373672 1.00566121032919 699.764253500977 687.322828638222 0.190681185734574
"2023-06-22 21:00:00" 690 3468 0 3607 13 29.9 0 0 1009.4 153.53 0.998643640960863 1.00489719817073 692.438595773086 688.950173263853 0.188905041395714
"2023-06-22 22:00:00" 715 3509 0 3612 12.6 29 0 0 1009.1 153.682 0.997655927152961 1.00260864250376 715.184795188195 690.5073563077 0.187222466772859
"2023-06-22 23:00:00" 697 3322 0 3616 13.1 29.1 0 0 1009.7 153.976 0.995751014422516 1.00719097769756 699.029272118404 691.2951927257 0.186377442207401
"2023-06-23 00:00:00" 674 3495 0 3607 13.2 27.8 0 0 1008.6 153.33 0.999946247940529 0.998805959336163 673.159030963256 691.738155053815 0.185904154660212
"2023-06-23 01:00:00" 696 3398 0 3609 12.8 25.8 0 0 1007.8 152.674 1.00424275382004 0.99275164287595 693.886696015977 691.840344169225 0.18579515577399
"2023-06-23 02:00:00" 710 3438 0 3607 12.6 25.2 0 0 1007.1 152.229 1.00717838386064 0.987484227883099 706.146665796291 690.938487149553 0.186759523450369
"2023-06-23 03:00:00" 707 3375 0 3612 12.8 25.1 0 0 1008.2 151.868 1.00957251163327 0.99577419982909 710.751525778332 689.44966353291 0.18836353162591
"2023-06-23 04:00:00" 686 3580 0 3614 12.8 23.7 0 0 1008.4 152.167 1.00758875575336 0.997288927514235 689.331977186059 687.480335734616 0.190508475709747
"2023-06-23 05:00:00" 696 3395 0 3614 12.8 24.5 0 0 1008 153.832 0.996683123126016 0.994261772781099 689.710894514592 687.542466615745 0.190440395241897
"2023-06-23 06:00:00" 676 3253 0 3616 13 31.6 0 0 1007.9 153.13 1.00125225753753 0.993506420903856 672.451369642217 687.492486821018 0.190495158939021
"2023-06-23 07:00:00" 693 3290 0 3616 13.1 33.8 0 0 1008.2 153.63 0.997993609299755 0.99577419982909 688.686967400361 686.834662690345 0.191217568303574
"2023-06-23 08:00:00" 687 3523 0 3610 13.2 33.7 0 0 1008.7 153.447 0.999183810675486 0.999565340393509 686.140910507632 689.268566854575 0.188559665991899
"2023-06-23 09:00:00" 694 3431 0 3614 13.7 36.9 0 0 1008.9 154.256 0.993943562627848 1.00108583499406 690.545838003205 691.338440169127 0.18633117620362
"2023-06-23 10:00:00" 682 3609 0 3606 13.1 38.6 0 0 1008.7 154.805 0.990418644079463 0.999565340393509 675.171917687132 691.679018378945 0.185967263970379
"2023-06-23 11:00:00" 669 3277 0 3610 13.2 40.2 0 0 1008.4 155.395 0.986658246383225 0.997288927514235 658.284857375905 689.868387165139 0.187910894270781
"2023-06-23 12:00:00" 649 3433 0 3612 13.2 39.8 0 0 1008 154.993 0.989217307857266 0.994261772781099 638.318079260167 689.40970403687 0.188406789986891
"2023-06-23 13:00:00" 755 3374 0 3610 13 38.3 0 0 1008 154.729 0.990905119251862 0.994261772781099 743.840405796543 687.61821773829 0.190357426534703
"2023-06-23 14:00:00" 746 3509 0 3616 13 35.7 0 0 1007.4 155.221 0.987764272854326 0.989738260543458 729.310557558393 689.429256778589 0.188385621703531
"2023-06-23 15:00:00" 676 3333 0 3606 14.2 36.4 0 0 1007.5 155.076 0.98868785754547 0.990490747530307 661.997454363781 690.197272578352 0.18755620671612
"2023-06-23 16:00:00" 720 3568 0 3611 13.3 32.7 0 0 1008 155.168 0.988101658826055 0.994261772781099 707.350829034483 691.899731241439 0.185731843206594
"2023-06-23 17:00:00" 686 3534 0 3606 13.1 31.9 0 0 1007.2 154.806 0.990412246274184 0.988235001153996 671.429392475034 691.113837954223 0.1865715916279
"2023-06-23 18:00:00" 711 3155 0 3614 13 32.4 0 0 1007.5 154.541 0.992110560930247 0.990490747530307 698.682871432372 692.088582094273 0.185530665421779
"2023-06-23 19:00:00" 714 3439 0 3615 12.8 29.8 0 0 1008 153.842 0.996618336973787 0.994261772781099 707.502253357075 691.688889432011 0.185956728184397
"2023-06-23 20:00:00" 690 3547 0 3615 12.7 26.6 0 0 1008.1 153.021 1.00196547007745 0.995017698943969 687.911629755865 691.103326843252 0.186582851067647
"2023-06-23 21:00:00" 698 3571 0 3613 13 25.3 0 0 1008.9 152.953 1.00241092490321 1.00108583499406 700.442565679201 691.218826977155 0.186459168700774
"2023-06-23 22:00:00" 660 3311 0 3622 13.1 24.1 0 0 1009.1 152.973 1.00227986766764 1.00260864250376 663.230341970527 691.20868214062 0.186470028629883
"2023-06-23 23:00:00" 658 3299 0 3613 12.6 23.8 0 0 1010.2 153.134 1.00122610391371 1.01102558455152 666.070506191257 690.587114477146 0.187136728914062
"2023-06-24 00:00:00" 648 3407 0 3616 12.9 22.3 0 0 1010.5 153.569 0.998390027913976 1.01333335274031 655.582840484905 691.109770080622 0.186575949021998
"2023-06-24 01:00:00" 713 3328 0 3608 13 21.3 0 0 1010.1 153.264 1.00037685429534 1.01025749701749 720.585048645883 691.811796942717 0.185825598344917
"2023-06-24 02:00:00" 708 3410 0 3609 12.6 19.8 0 0 1009.7 153.866 0.996462884566579 1.00719097769756 710.568926277725 690.948409562687 0.186748883611179
"2023-06-24 03:00:00" 706 3414 0 3611 12.8 18.7 0 0 1010.4 152.989 1.00217504655054 1.01256351196877 716.424714628338 691.333768921242 0.186336172888914
"2023-06-24 04:00:00" 709 3196 0 3614 13 18.1 0 0 1010.9 153.739 0.997286038004158 1.01641857329185 718.684976805653 691.910404151892 0.185720467306869
"2023-06-24 05:00:00" 694 3163 0 3606 12.6 20.1 0 0 1011.5 153.963 0.995835091526674 1.02106402556761 705.667102824865 692.926481151447 0.184640929563162
"2023-06-24 06:00:00" 701 3301 0 3615 12.7 27.8 0 0 1011.8 153.953 0.995899775884337 1.02339470751367 714.45819045771 693.747316009274 0.183773807107239
"2023-06-24 07:00:00" 652 3373 0 3606 13 33 0 0 1012.4 155.033 0.988962080310136 1.02807204360133 662.904222050526 693.678299912448 0.183846544683582
"2023-06-24 08:00:00" 678 3538 0 3614 13.1 33.9 0 0 1012.6 154.405 0.992984412400643 1.02963590133839 693.195607523476 693.810769738683 0.183706959360233
"2023-06-24 09:00:00" 614 3515 0 3616 13.1 38.6 0 0 1012.8 154.775 0.99061061668048 1.03120213794669 627.21314847727 692.458511452586 0.185137276672909
"2023-06-24 10:00:00" 661 3303 0 3615 13.2 39.6 0 0 1013 154.443 0.992740093087555 1.03277075704487 677.705411678795 692.796869462487 0.18477825583295
"2023-06-24 11:00:00" 674 3364 0 3614 13.1 39.1 0 0 1013 154.237 0.994066003596552 1.03277075704487 691.956909584625 693.098763084055 0.184458564904828
"2023-06-24 12:00:00" 728 3432 0 3610 13.6 39.4 0 0 1012.5 153.919 0.996119765569691 1.0288536753369 746.099158810175 691.835439185068 0.185800386029555
"2023-06-24 13:00:00" 691 3348 0 3614 13.8 39.6 0 0 1012.1 153.322 0.999998422905528 1.02573070947708 708.77880243577 689.891043601799 0.18788643682468
"2023-06-24 14:00:00" 705 3553 0 3614 14.4 39.5 0 0 1011.9 153.451 0.999157764998086 1.02417278312266 721.433683214478 687.857113407475 0.190096029485428
"2023-06-24 15:00:00" 661 3468 0 3610 14.2 39.4 0 0 1011.9 154.206 0.994265840477811 1.02417278312266 673.096308596933 688.758620999059 0.189113160996095
"2023-06-24 16:00:00" 670 3427 0 3610 14.2 39 0 0 1011.4 153.832 0.996683123126016 1.02028831171678 681.325774477268 688.984200690517 0.188868097250212
"2023-06-24 17:00:00" 632 3376 0 3611 13.9 37.4 0 0 1011 154.531 0.992174762324202 1.01719134502361 637.834359183806 687.527478031204 0.190456816663405
"2023-06-24 18:00:00" 729 3421 0 3611 12.9 34.2 0 0 1010.9 153.754 0.997188744336546 1.01641857329185 738.886086238683 688.377735507862 0.189527737993795
"2023-06-24 19:00:00" 653 3627 0 3609 12.9 30.4 0 0 1011.1 153.77 0.997084985346435 1.01796470428512 662.793251432723 687.976281651382 0.189965784646609
"2023-06-24 20:00:00" 701 3270 0 3616 13 26.1 0 0 1011.1 153.869 0.996443456425409 1.01796470428512 711.055332188313 687.317733144057 0.19068677593821
"2023-06-24 21:00:00" 647 3295 0 3612 12.8 23.3 0 0 1011.6 154.394 0.993055158857995 1.02184032918505 656.539245345857 686.835916371087 0.19121618866518
"2023-06-24 22:00:00" 661 3507 0 3613 12.9 21.3 0 0 1011.9 154.152 0.994614135377558 1.02417278312266 673.332096654592 686.195909018488 0.191921929579711
"2023-06-24 23:00:00" 677 3179 0 3607 12.9 19.7 0 0 1012.3 154.339 0.993409042411324 1.02729100568019 690.892157954066 686.252758989351 0.191859124358384
"2023-06-25 00:00:00" 692 3482 0 3611 12.7 18.6 0 0 1012.3 154.156 0.99458832738733 1.02729100568019 707.038297011022 685.949245270488 0.192194695737429
"2023-06-25 01:00:00" 678 3395 0 3613 13.2 17.8 0 0 1012.6 153.859 0.996508219842332 1.02963590133839 695.655553329102 685.426483855659 0.19277419584375
"2023-06-25 02:00:00" 655 3434 0 3616 12.9 17.3 0 0 1012.3 152.661 1.00432827111522 1.02729100568019 675.787996781891 684.879961394932 0.193382106427276
"2023-06-25 03:00:00" 684 3155 0 3606 12.8 17 0 0 1012.1 153.237 1.0005531183508 1.02573070947708 701.987873009543 684.839475673326 0.193427224206524
"2023-06-25 04:00:00" 663 3251 0 3606 13 17.2 0 0 1012 153.429 0.999301033029749 1.02495145029388 679.0678335647 684.941743722742 0.193313277951957
"2023-06-25 05:00:00" 669 3380 0 3607 12.8 20.1 0 0 1012.1 153.55 0.998513566894961 1.02573070947708 685.193833664359 685.367846633124 0.192839317943667
"2023-06-25 06:00:00" 660 3317 0 3616 12.6 26.2 0 0 1012.1 153.351 0.999809314557592 1.02573070947708 676.85317759155 686.228918823785 0.19188545910512
"2023-06-25 07:00:00" 644 3293 0 3606 13.1 32.9 0 0 1012.2 153.536 0.998604615182897 1.02651056112237 660.150350412788 687.33649600837 0.190666192323976
"2023-06-25 08:00:00" 671 3123 0 3608 12.9 37.9 0 0 1012.4 153.724 0.997383350659112 1.02807204360133 688.03128144882 688.136381711773 0.189790957985817
"2023-06-25 09:00:00" 645 3229 0 3610 12.9 39.6 0 0 1012.1 153.781 0.997013663565208 1.02573070947708 659.620558454171 688.262541302795 0.189653318460231
"2023-06-25 10:00:00" 714 3343 0 3610 13 40.5 0 0 1011.7 154.309 0.993602176131796 1.02261722301749 725.477334471983 689.96585990808 0.187805697965605
"2023-06-25 11:00:00" 658 3323 0 3609 13.6 41.9 0 0 1011.6 154.612 0.991654969838831 1.02184032918505 666.75998085831 689.557212885884 0.188247157594712
"2023-06-25 12:00:00" 659 3301 0 3610 13.1 39.2 0 0 1011.3 154.157 0.994581875599041 1.0195131871845 668.218973681319 690.128996027601 0.187629779466994
"2023-06-25 13:00:00" 697 3403 0 3612 14.4 41.6 0 0 1010.9 154.188 0.994381911670956 1.01641857329185 704.463646045564 690.395649018588 0.187342621275525
"2023-06-25 14:00:00" 702 3537 0 3609 14.1 41.9 0 0 1010.5 153.626 0.998019594318158 1.01333335274031 709.95123221088 693.346822785356 0.184196331084032
"2023-06-25 15:00:00" 679 3486 0 3608 14 41.7 0 0 1010.3 153.419 0.999366168445377 1.01179425605395 686.572852321893 694.197981977688 0.183299606457664
"2023-06-25 16:00:00" 688 3240 0 3609 14.3 41.5 0 0 1010 153.766 0.997110923069608 1.00948999300823 692.52256714548 697.569808750071 0.179793351896727
"2023-06-25 17:00:00" 713 3400 0 3609 13.4 38.3 0 0 1009.4 154.165 0.994530264305915 1.00489719817073 712.572682057168 696.896330374913 0.180487864056906
"2023-06-25 18:00:00" 706 3364 0 3609 13.2 35 0 0 1009.3 153.626 0.998019594318158 1.00413376644092 707.514493002522 698.429215940713 0.178911265821903
"2023-06-25 19:00:00" 670 3430 0 3608 13.1 30.1 0 0 1009.3 153.108 1.00139612689553 1.00413376644092 673.708895281307 697.330608355846 0.180039693617419
"2023-06-25 20:00:00" 669 3488 0 3613 13.2 25.6 0 0 1009.5 152.279 1.00684768219335 1.00566121032919 677.394383664748 699.77837896306 0.177535830307292
"2023-06-25 21:00:00" 698 3436 0 3613 13.1 22.9 0 0 1010.1 151.514 1.0119312947762 1.01025749701749 713.573201555965 698.556529442051 0.178780987487441
"2023-06-25 22:00:00" 708 3393 0 3613 13 21.4 0 0 1010.1 151.333 1.01314160293341 1.01025749701749 724.662001131888 699.60033133104 0.177716696208175
"2023-06-25 23:00:00" 702 3434 0 3607 12.6 20.4 0 0 1010.3 151.689 1.01076385365268 1.01179425605395 717.924913069621 698.832625869569 0.178498810143364
"2023-06-26 00:00:00" 696 3421 0 3610 12.7 19.5 0 0 1010.2 151.484 1.01213169837555 1.01102558455152 712.210565227309 699.3574193543 0.177963770487183
"2023-06-26 01:00:00" 672 3340 0 3612 12.9 19.1 0 0 1010.2 151.62 1.01122383720302 1.01102558455152 687.03477099305 701.334772998274 0.175963127016416
"2023-06-26 02:00:00" 678 3140 0 3613 12.5 18.8 0 0 1010.2 151.971 1.00888826287069 1.01102558455152 691.568031395451 702.473336705058 0.174822014546069
"2023-06-26 03:00:00" 661 3185 0 3614 13 18.5 0 0 1010 151.808 1.00997153112301 1.00948999300823 673.926617722527 703.151317804513 0.174146243153085
"2023-06-26 04:00:00" 706 3158 0 3615 12.9 18.8 0 0 1010 151.347 1.01304788464073 1.00948999300823 721.99916159998 701.102093039951 0.176197299506413
"2023-06-26 05:00:00" 704 3324 0 3615 12.9 21.6 0 0 1010 151.985 1.00879532978071 1.00948999300823 716.931628446571 702.423502647652 0.174871795592481
"2023-06-26 06:00:00" 703 3371 0 3614 12.7 28.4 0 0 1010.1 151.016 1.01526830399906 1.01025749701749 721.054738166295 702.906950528564 0.174389494805909
"2023-06-26 07:00:00" 703 3466 0 3614 13.1 34 0 0 1010.6 152.076 1.00819168176912 1.01410377881321 718.754928957833 703.769017404377 0.173532961270454
"2023-06-26 08:00:00" 684 3136 0 3611 13.1 38.7 0 0 1011 151.327 1.01318177322435 1.01719134502361 704.930215771086 703.038833161347 0.174258169655839
"2023-06-26 09:00:00" 716 3408 0 3607 13.1 41.2 0 0 1010.8 152.185 1.0074695810804 1.01564638864348 732.634714651808 702.855462183446 0.174440793919913
"2023-06-26 10:00:00" 693 3407 0 3606 13 42.2 0 0 1010.6 152.102 1.00801934357682 1.01410377881321 708.409704228581 703.756657214536 0.173545210669915
"2023-06-26 11:00:00" 671 3262 0 3613 13.6 42.7 0 0 1010.2 152.41 1.00598227279523 1.01102558455152 682.456530134249 701.991661968118 0.175303806570236
"2023-06-26 12:00:00" 669 3152 0 3608 14 42.5 0 0 1009.9 152.408 1.00599547396935 1.00872307208041 678.881695305905 702.336823249257 0.17495841856826
"2023-06-26 13:00:00" 681 3226 0 3621 14.1 42.2 0 0 1009.5 153.195 1.00082743037776 1.00566121032919 685.421954300723 701.983750508104 0.175311731697516
"2023-06-26 14:00:00" 700 3555 0 3608 14.2 42.8 0 0 1009.4 152.24 1.00710561085603 1.00489719817073 708.426324627869 701.907517077802 0.175388116300562
"2023-06-26 15:00:00" 673 3259 0 3608 14.1 43.1 0 0 1008.9 152.881 1.00288301487249 1.00108583499406 675.673142772175 702.185665680178 0.175109586553513
"2023-06-26 16:00:00" 715 3478 0 3609 14.3 42.3 0 0 1008.4 152.59 1.00479558422388 0.997288927514235 716.481130051594 702.714678824599 0.174581141416776
"2023-06-26 17:00:00" 646 3051 0 3608 13.3 38.7 0 0 1007.8 152.37 1.00624636212326 0.99275164287595 645.323463021737 701.894513454784 0.175401149234558
"2023-06-26 18:00:00" 730 3456 0 3610 13.1 35.7 0 0 1007.9 151.412 1.01261299102265 0.993506420903856 734.407381184312 698.880315847887 0.178450118090806
"2023-06-26 19:00:00" 663 3370 0 3612 12.9 32.2 0 0 1008 151.769 1.01023106297545 0.994261772781099 665.939826593832 698.989181754152 0.178339017883816
"2023-06-26 20:00:00" 698 3285 0 3613 13.2 29 0 0 1008.1 151.424 1.01253274379703 0.995017698943969 703.226624585164 698.829668455224 0.178501830167597
"2023-06-26 21:00:00" 674 3302 0 3609 12.8 26.4 0 0 1008.6 151.216 1.0139254986028 0.998805959336163 682.569795640647 695.580679556295 0.181852944927288
"2023-06-26 22:00:00" 727 3355 0 3614 12.8 24.8 0 0 1008.5 151.322 1.01321525090021 0.998047155189167 735.169007295053 694.066839942328 0.183437460092237
"2023-06-26 23:00:00" 698 3210 0 3610 13 23.7 0 0 1008.8 150.661 1.0176605637605 1.00032529879982 710.558142049324 694.107918536534 0.183394267100276
"2023-06-27 00:00:00" 709 3316 0 3613 12.7 22.7 0 0 1008.7 151.107 1.01465688682008 0.999565340393509 719.079042227962 693.98880957925 0.183519537185274
"2023-06-27 01:00:00" 678 3533 0 3616 12.8 21.3 0 0 1008.2 150.6 1.01807276359045 0.99577419982909 687.336461058742 693.339309247762 0.18420426799899
"2023-06-27 03:00:00" 642 3402 0 3608 12.7 20.9 0 0 1008.1 151.342 1.0130813534691 0.995017698943969 647.157749144341 691.675502288562 0.18597101699722
"2023-06-27 04:00:00" 682 3483 0 3610 12.8 20.1 0 0 1007.3 150.585 1.0181741753609 0.988986345229456 686.746963131086 691.336979958106 0.186332738129202
"2023-06-27 05:00:00" 689 3211 0 3612 12.7 19.3 0 0 1007.1 150.987 1.01546330609073 0.987484227883099 690.897505144693 689.436744672925 0.188377515813873
"2023-06-27 06:00:00" 762 3480 0 3608 12.9 22.9 0 0 1007.3 150.392 1.01948081145753 0.988986345229456 768.288482537269 688.208142529881 0.189712653799126
"2023-06-27 07:00:00" 680 3317 0 3612 12.9 29.5 0 0 1007.7 151.095 1.01473747110574 0.991997438261421 684.499540854439 686.936976665607 0.191105010944995
"2023-06-27 08:00:00" 684 3276 0 3606 12.7 36.3 0 0 1007.5 151.289 1.01343625905863 0.990490747530307 686.598678661562 686.176623246365 0.191943240772926
"2023-06-27 09:00:00" 674 3326 0 3609 13 41.5 0 0 1007.7 152.142 1.0077543229136 0.991997438261421 673.79086233411 686.776748174001 0.191281313487308
"2023-06-27 10:00:00" 712 3395 0 3608 13.1 43.6 0 0 1007.4 150.897 1.01606896225055 0.989738260543458 716.01733703052 686.810200872472 0.19124449000602
"2023-06-27 11:00:00" 674 3470 0 3606 13.3 45.5 0 0 1007.2 151.343 1.01307465952651 0.988235001153996 674.779034357906 687.129092430367 0.19089385856521
"2023-06-27 12:00:00" 657 3295 0 3609 13.7 46 0 0 1006.9 151.654 1.01099712633179 0.98598439202074 654.915593220215 688.088255409586 0.189843492507827
"2023-06-27 13:00:00" 712 3625 0 3608 13 42.3 0 0 1006.3 151.04 1.01510697958634 0.981498538711754 709.38412417527 688.492889851145 0.189402292351032
"2023-06-27 14:00:00" 713 3287 0 3608 14.1 43.4 0 0 1005.7 151.613 1.01127052559293 0.977033094326147 704.475921595296 686.70325580234 0.191362238636995
"2023-06-27 15:00:00" 675 3253 0 3609 14.1 43.3 0 0 1005.1 150.951 1.01570548188963 0.972587966011094 666.807476870713 685.896450221514 0.192253133351853
"2023-06-27 16:00:00" 656 3264 0 3609 14.2 42.7 0 0 1004.3 150.776 1.01688437282274 0.966692571338499 644.857557341376 685.262232580431 0.192956673691485
"2023-06-27 17:00:00" 673 3436 0 3609 13.2 40.4 0 0 1004.1 151.345 1.01306127190671 0.965224314787732 658.080513365519 684.878193651488 0.193384076178231
"2023-06-27 18:00:00" 665 3468 0 3611 13.4 39.4 0 0 1003.8 151.32 1.01322864259002 0.963026110255445 648.884149584457 683.517643133054 0.194906732385813
"2023-06-27 19:00:00" 683 3619 0 3610 13.3 35.9 0 0 1003.4 151.338 1.0131081301241 0.96010295632546 664.345979682895 682.925994527747 0.195573031588842
"2023-06-27 20:00:00" 761 3366 0 3608 13.2 33.1 0 0 1003.4 150.228 1.02059375214155 0.96010295632546 745.684934843822 681.534016275407 0.197150687047418
"2023-06-27 21:00:00" 678 3631 0 3608 13.3 31.8 0 0 1003.4 150.525 1.01858002455885 0.96010295632546 663.044467740783 681.270390689107 0.197451077387173
"2023-06-27 22:00:00" 671 3172 0 3614 12.9 28.9 0 0 1004.8 150.343 1.01981308206382 0.970372991479082 664.02097676968 681.530061607032 0.197155189446459
"2023-06-27 23:00:00" 738 3590 0 3608 12.9 27.1 0 0 1005.7 150.328 1.01991484085946 0.977033094326147 735.410028050592 680.747194842175 0.198048756465655
"2023-06-28 00:00:00" 678 3269 0 3612 12.9 25.3 0 0 1006.2 150.167 1.02100833203514 0.980752883207316 678.919954756224 679.25200160528 0.199768028947238
"2023-06-28 01:00:00" 656 3507 0 3607 13.1 23.7 0 0 1006.4 150.308 1.02005055084707 0.982244761129776 657.272187135042 680.182978120027 0.198695570470531
"2023-06-28 02:00:00" 672 3286 0 3614 12.7 22.9 0 0 1006.7 150.694 1.01743770950881 0.98448683417716 673.111507895766 681.545567116533 0.197137537046962
"2023-06-28 03:00:00" 684 3291 0 3616 12.7 22.1 0 0 1006.7 150.189 1.02085877259134 0.98448683417716 687.435062480576 681.663200814527 0.19700367338799
"2023-06-28 04:00:00" 722 3575 0 3607 12.8 22.3 0 0 1007 151.063 1.01495242512542 0.986734024983119 723.074402142697 681.578976400518 0.197099507929368
"2023-06-28 05:00:00" 652 3549 0 3609 12.9 22.6 0 0 1006.8 150.689 1.0174714690304 0.985235328562973 653.596641785036 681.036402307657 0.197718126684982
"2023-06-28 06:00:00" 705 3678 0 3608 13 24.1 0 0 1007 150.559 1.01835000363128 0.986734024983119 708.412621536888 681.552480257713 0.197129667283516
"2023-06-28 07:00:00" 663 3404 0 3610 12.7 26.3 0 0 1007.3 151.148 1.01438165372166 0.988986345229456 665.127967705263 681.416451180467 0.197284584324281
"2023-06-28 08:00:00" 714 3347 0 3609 12.8 28.1 0 0 1007.4 151.434 1.01246588082413 0.989738260543458 715.482420898983 684.551247726032 0.193748766741813
"2023-06-28 09:00:00" 700 3309 0 3615 13 28.2 0 0 1007.6 151.59 1.01142396066179 0.991243806624638 701.797415814435 684.909276051167 0.193349445106137
"2023-06-28 10:00:00" 660 3407 0 3608 12.9 28 0 0 1008.3 151.993 1.00874223284442 0.996531275873416 663.460501653737 684.739689579991 0.193538476916679
"2023-06-28 11:00:00" 676 3317 0 3614 12.6 26.5 0 0 1008.7 151.745 1.01039084119227 0.999565340393509 682.727325612222 682.772263458529 0.195746574745983
"2023-06-28 12:00:00" 651 3505 0 3606 13.2 29.2 0 0 1008.8 151.288 1.01344295778067 1.00032529879982 659.965981842596 684.849580024591 0.193415962701391
"2023-06-28 13:00:00" 655 3509 0 3609 14.2 34.3 0 0 1009.2 151.101 1.01469717736296 1.00337091469881 666.867050920401 684.696026136305 0.193587180145205
"2023-06-28 14:00:00" 655 3458 0 3614 14.2 34.8 0 0 1009 151.638 1.0111038011364 1.0018469494155 663.49617445565 681.941050943918 0.196687891633907
"2023-06-28 15:00:00" 704 3402 0 3627 14 35.2 0 0 1008.8 151.228 1.01384504322428 1.00032529879982 713.979091443232 683.159625541481 0.195309619713446
"2023-06-28 16:00:00" 668 3513 0 3608 14.1 35.6 0 0 1008.6 150.998 1.0153893309628 0.998805959336163 677.47017909442 684.615532630403 0.193677000146734
"2023-06-28 17:00:00" 667 3406 0 3611 14.1 35.1 0 0 1008.7 151.437 1.0124458236542 0.999565340393509 675.007838152049 684.380105623894 0.193939970923861
"2023-06-28 18:00:00" 682 3433 0 3615 13.5 32.4 0 0 1008.6 151.223 1.01387856474691 0.998805959336163 690.63954361346 684.26200473824 0.194072038367872
"2023-06-28 19:00:00" 680 3445 0 3612 13.1 29.6 0 0 1008.9 150.608 1.01801868557262 1.00108583499406 693.004378402493 683.008878929986 0.195479536646302
"2023-06-28 20:00:00" 704 3502 0 3615 13.2 26.9 0 0 1009.2 151.978 1.00884179418548 1.00337091469881 712.618729728067 682.242659692024 0.196345748013129
"2023-06-28 21:00:00" 654 3403 0 3609 12.9 24.6 0 0 1009.6 151.065 1.01493898783121 1.00642580335759 668.03535416627 682.628275329744 0.195909275131046
"2023-06-28 22:00:00" 703 3524 0 3609 13.1 22.8 0 0 1010.4 151.426 1.01251937049596 1.01256351196877 720.743839317238 685.304320608171 0.192909897023633
"2023-06-28 23:00:00" 615 3434 0 3614 13.1 20.7 0 0 1010.9 150.856 1.01634511187305 1.01641857329185 635.314709878022 686.003066843723 0.192135142114833
"2023-06-29 00:00:00" 682 3228 0 3609 13 19.1 0 0 1011.3 151.376 1.01285380903658 1.0195131871845 704.245349831943 685.340537407319 0.192869655702907
"2023-06-29 01:00:00" 692 3378 0 3611 12.9 18.2 0 0 1011.3 151.647 1.01104379378901 1.0195131871845 713.294556567547 687.69621645699 0.190272037686064
"2023-06-29 02:00:00" 670 3279 0 3616 12.6 17.6 0 0 1011.3 151.589 1.01143063280793 1.0195131871845 690.881801606935 687.670969312693 0.190299672298022
"2023-06-29 03:00:00" 640 3332 0 3614 12.8 18 0 0 1011.4 152.543 1.00510517163502 1.02028831171678 656.318117545792 687.962839272747 0.1899804715677
