neutrons,muons,gamma,integration_time.s.,V_in.Volt.,temperature_in..C.,temperature_ext..C.,ur...,pressure.hPa.,N_jung,fi,fp,Nc,Nc_SGF,SM
701,3384,0,3614,12.7,19.8,0,0,1008,152.02,1.0085646597071876,0.9942483405291013,702.9373812003485,692.0503627289119,0.18557136033194452
687,3334,0,3616,12.8,24.1,0,0,1008.9,151.993,1.008743820891006,1.0010723105505197,693.7501236751154,692.4823493054314,0.18511195826823137
710,3212,0,3612,13.1,26.4,0,0,1009.8,151.654,1.0109987179282225,1.0079431165232344,723.5107309701925,694.4467369247647,0.183038428781499
660,3593,0,3615,13.2,30.7,0,0,1009.8,151.537,1.0117792985784768,1.0079431165232344,673.0785464323021,694.4844614557367,0.18299885548779235
692,3295,0,3611,13.4,34.9,0,0,1010,152.177,1.0075241302475846,1.009476355026413,703.813676329614,694.8527193458386,0.18261303618881378
642,3301,0,3606,13.2,37.9,0,0,1009.9,151.974,1.008869935440843,1.0087094444595222,653.3355578149068,695.1736495306075,0.18227751859080374
676,3348,0,3615,13.2,39.6,0,0,1009.7,151.713,1.0106055484281944,1.0071773707749196,688.0727104697634,694.329442599639,0.1831615305144084
681,3252,0,3606,13.3,39.5,0,0,1008.9,152.072,1.008219787789249,1.0010723105505197,687.3339214158628,693.4872800677904,0.18404802752071206
708,3373,0,3611,13.3,40.8,0,0,1008.6,151.461,1.0122869885230301,0.998792465693231,715.8337490173136,694.208819056723,0.18328821977727155
687,3315,0,3610,12.8,40.5,0,0,1008,151.649,1.0110320514390907,0.9942483405291013,690.5840373437886,694.4789517856221,0.1830046345924441
698,3262,0,3620,13.2,41,0,0,1007.2,152.183,1.0074844073824716,0.9882216503223219,694.9412968087838,693.7957555158796,0.1837227742838959
741,3398,0,3615,13.4,39.8,0,0,1006.6,151.845,1.009727021427684,0.983725618340492,736.0311048352072,693.2086899476473,0.18434230685128283
704,3242,0,3615,13,38.3,0,0,1006.2,152.13,1.0078354010956858,0.9807396334573656,695.8505817865816,693.8322147825634,0.18368437322207395
693,3484,0,3612,13.2,35.7,0,0,1006.2,151.93,1.0091621112926128,0.9807396334573656,685.8796184358275,693.2551355994078,0.18429321009211316
737,3514,0,3616,13.2,31.7,0,0,1006,150.635,1.0178378170324738,0.9792500415911245,734.5809630759451,692.9984933265146,0.18456467909584723
681,3368,0,3607,12.9,29.2,0,0,1006,152.044,1.0084054587401452,0.9792500415911245,672.4746205275749,693.6247425077166,0.18390301151739866
670,3263,0,3612,13.1,27.6,0,0,1006.1,152.117,1.007921531246913,0.9799945545018041,661.7976000313535,694.5134619637681,0.1829684400484166
692,3434,0,3611,13,26,0,0,1006.9,151.548,1.0117058593230308,0.9859710715942871,690.2787954964239,694.7284595286487,0.18274312325697434
710,3300,0,3606,12.7,24.9,0,0,1007.4,151.755,1.0103258513306757,0.9897248894030891,709.9606954432278,696.0740954990233,0.18133969203334163
698,3381,0,3611,12.8,24.3,0,0,1007.4,151.521,1.011886138348392,0.9897248894030891,699.039249663036,694.5195194495226,0.182962087709228
701,3340,0,3615,12.9,23.6,0,0,1007.6,151.016,1.0152699023195335,0.9912304151446819,705.4628511388244,694.6064942771113,0.18287090560800331
650,3426,0,3606,13.1,22.1,0,0,1008.1,151.176,1.014195372074183,0.99500425647958,655.9336628752072,693.4420910514278,0.18409572676279715
683,3413,0,3607,12.7,20.7,0,0,1008.3,151.45,1.0123605121735666,0.9965178129609442,689.03449864363,692.9546352478103,0.18461111437767183
704,3454,0,3612,12.9,20.4,0,0,1008.6,151.533,1.0118060064057774,0.998792465693231,711.4512880226382,692.5906667139967,0.18499696076792446
686,3259,0,3612,13,21.1,0,0,1008.5,152.608,1.0046786509795467,0.9980336717975076,687.8543423873869,690.5919825016794,0.18713149731035694
679,3281,0,3613,13,26.9,0,0,1008.8,152.18,1.0075042684234896,1.0003117846309573,684.3086886908354,690.3726328429113,0.18736738839161243
705,3371,0,3606,12.9,32,0,0,1009.2,152.491,1.005449499109368,1.003357359384363,711.2217338665977,691.0770067305892,0.18661104827071118
659,3339,0,3608,13.1,36,0,0,1009.3,152.033,1.0084784196107863,1.0041202008205221,667.3255115737893,690.163442269964,0.18759265728884353
686,3465,0,3612,13,39.5,0,0,1009,152.823,1.0032652124921422,1.0018334146894767,689.5017649777341,690.4447830195193,0.18728976141701734
662,3557,0,3612,13,40.2,0,0,1009.2,153.118,1.0013323029864984,1.003357359384363,665.1075176287069,689.8042963287986,0.1879800987119017
680,3327,0,3614,13.9,38.6,0,0,1009.2,153.88,0.9963737949615717,1.003357359384363,679.8089063132452,690.2501006519025,0.18749930244031618
674,3415,0,3613,14,40.4,0,0,1010.4,152.595,1.0047642423977632,1.0125498324644118,685.7099852163025,687.5393144193526,0.19044384864363487
683,3577,0,3610,14,39.2,0,0,1010.4,153.12,1.001319223933429,1.0125498324644118,692.4838732945997,686.8990954944325,0.19114667614392547
688,3304,0,3610,13.2,34,0,0,1010.5,152.677,1.004224602059817,1.0133196628355714,700.1091681972623,686.9916253989101,0.19104492089467295
695,3501,0,3616,13,35.5,0,0,1011.2,152.759,1.003685541072452,1.0187248885939753,710.62321150363,687.8828303913895,0.19006791381268245
680,3383,0,3622,13.6,34.5,0,0,1010.8,152.156,1.0076631849462832,1.015632667490149,695.9226409518567,686.3470624084794,0.1917549923935845
702,3446,0,3612,13.1,32.9,0,0,1010.4,152.245,1.0070741211119358,1.0125498324644118,715.8383382930169,685.4292833332678,0.19277108737241302
691,3488,0,3615,12.9,31.1,0,0,1010.7,152.824,1.0032586476514596,1.0148610799032791,703.5541948133038,685.4966804767705,0.19269626799272477
687,3296,0,3611,13.2,27.9,0,0,1010.9,152.401,1.0060432646025068,1.0164048417064766,702.4899573893182,685.5797228378433,0.19260412466356086
680,3300,0,3615,13.3,24.9,0,0,1011,152.378,1.0061951171999022,1.0171776029982689,695.965813474132,684.7837515249165,0.193489342974824
646,3387,0,3607,13.1,23.2,0,0,1011.6,152.195,1.0074049710482387,1.0218265243529818,664.9879556376611,687.0395419907741,0.19099225045119703
644,3361,0,3614,13.1,21.8,0,0,1012.4,152.426,1.0058782594090685,1.0280581545802054,665.9612675326808,687.336831415923,0.19066582439073104
653,3344,0,3607,12.6,20.8,0,0,1012.8,152.51,1.0053242382052763,1.031188206638701,676.951059380312,686.5592232035784,0.1915209478968446
623,3419,0,3609,12.9,20.1,0,0,1013,152.106,1.0079944221048918,1.0327568045451938,648.5511602860222,687.8739684570514,0.190077601805311
655,3332,0,3612,12.7,19.4,0,0,1013.1,152.482,1.005508844117251,1.033541998052387,680.6993309744298,688.3052334897118,0.18960676634733262
620,3397,0,3613,12.6,19,0,0,1013.3,151.625,1.0111920828932344,1.0351141764423057,648.9535412675863,688.981842793561,0.18887065700255243
682,3462,0,3614,12.8,18.8,0,0,1013.4,151.558,1.0116391056142644,1.0359011622331225,714.7074414316118,690.4075400108838,0.1873298270866054
662,3415,0,3615,13,18.4,0,0,1013.5,151.306,1.01332398958856,1.036688746360479,695.4320435923989,691.2859492797594,0.18638733244779826
643,3318,0,3616,12.5,19.7,0,0,1014,151.603,1.0113388229038123,1.0406356579792755,676.7158602282341,690.831411171569,0.18687438353918046
702,3301,0,3616,12.7,26.3,0,0,1014.3,152.703,1.0040536176020554,1.0430110141565057,735.1617653377649,691.4038441300144,0.18626123101573772
662,3476,0,3608,12.8,32.1,0,0,1014.8,154.295,0.993693895257051,1.0469819960975746,688.7313070936253,691.1695766765639,0.18651189703236706
634,3374,0,3608,13.1,36.9,0,0,1015,154.408,0.9929666828706198,1.048574618818278,660.1205850678567,691.451808825757,0.18620995416634825
677,3310,0,3612,12.9,40,0,0,1015.5,154.801,0.9904457953675149,1.052566782677217,705.7795030546519,692.4954617571241,0.1850980330172736
670,3169,0,3610,12.9,41.7,0,0,1015.7,154.471,0.9925617078201517,1.0541679007283369,701.0388835569885,692.0858977083641,0.18553352336342147
652,3209,0,3614,13.5,43.3,0,0,1015.4,153.76,0.997151401981573,1.051767135826675,683.7987402791085,693.6084365475313,0.18392020701003536
642,3303,0,3610,13.1,41.1,0,0,1015.4,153.336,0.9999086944271838,1.051767135826675,675.1728485278079,694.4743762689812,0.18300943401163308
695,3415,0,3609,13.1,41.8,0,0,1015.3,152.982,1.0022224808715186,1.0509680964768597,732.0461778126597,695.0050712200194,0.18245367625497322
657,3387,0,3612,13.1,41.9,0,0,1015.1,151.638,1.011105392900768,1.0493718384336612,697.0937699239937,695.462508988551,0.18197609875588672
631,3192,0,3612,13,40.1,0,0,1015,151.621,1.0112187597277862,1.048574618818278,669.0734834053003,696.9043575654816,0.18047956921027405
631,3351,0,3610,14,42.5,0,0,1014.9,151.732,1.0104789996090915,1.047778004859624,668.0760898728294,699.2289957911732,0.17809454282166137
689,3384,0,3609,14.3,40.6,0,0,1014.7,151.573,1.011538991566352,1.0461865920723563,729.1401274008906,701.1786427937558,0.17612022218158668
684,3353,0,3608,13,36.2,0,0,1014.5,152.288,1.0067897639255008,1.0445975963950553,719.3560745506588,702.5883870156387,0.1747071439417801
703,3198,0,3608,13,31.9,0,0,1014.5,152.337,1.0064659246846575,1.0445975963950553,739.1003757027214,705.2409195844558,0.17208074958507613
674,3430,0,3613,13,27.4,0,0,1014.5,152.143,1.0077492856634,1.0445975963950553,709.5147325800818,707.8654911668596,0.16952287148803424
697,3311,0,3607,12.9,24.7,0,0,1015,152.451,1.0057133083330818,1.048574618818278,735.032117901304,709.6901940164253,0.16776796715688558
652,3371,0,3609,13.1,22.1,0,0,1014.9,152.39,1.0061158840388915,1.047778004859624,687.3293330505719,712.5386547306874,0.16506605952711928
659,3473,0,3615,12.9,20,0,0,1015.1,152.887,1.002845235819178,1.0493718384336612,693.5036246433901,712.3558273544508,0.16523812223333179
680,3275,0,3611,12.8,19,0,0,1015.2,152.752,1.0037315358796393,1.0501696641662472,716.7801187644988,711.6114350438656,0.16594059826684215
631,3305,0,3614,12.6,18.4,0,0,1016,152.324,1.0065518209125721,1.056574145618787,671.0663736572949,711.9702715902968,0.16560158355096977
686,3113,0,3615,12.7,17.1,0,0,1015.4,153.051,1.001770648794759,1.051767135826675,722.7897999821322,711.4975491173522,0.16604834304722751
671,3237,0,3616,12.5,17.3,0,0,1015.8,152.807,1.003370261628634,1.0549693728537197,710.2702049814403,711.2456102738879,0.16628695345367894
659,3365,0,3606,12.9,16.8,0,0,1015.1,152.609,1.0046720676282963,1.0493718384336612,694.7669446812049,708.4465000967517,0.16896202172895816
623,3224,0,3607,12.9,18.4,0,0,1015.1,152.341,1.0064394980253948,1.0493718384336612,657.9685329143445,708.8971377839899,0.16852835180641812
697,3265,0,3607,12.8,25.5,0,0,1015,152.983,1.002215929669876,1.048574618818278,732.476035939756,709.0028128095591,0.16842682361642866
692,3257,0,3611,12.6,30.2,0,0,1015.2,152.978,1.0022486865345779,1.0501696641662472,728.3515672519634,708.6138412904028,0.16880084586493507
706,3317,0,3616,13.2,35.2,0,0,1015,153.197,1.0008159400555277,1.048574618818278,740.897716152793,711.6297854716697,0.1659232441208367
693,3334,0,3611,13.2,37.6,0,0,1014.5,153.023,1.001953951815653,1.0445975963950553,725.3206120072547,710.2229561580834,0.1672591556145487
696,3617,0,3614,13.1,40.1,0,0,1015,152.63,1.0045338371793662,1.048574618818278,733.1167650456496,708.9744062802399,0.16845410917583217
704,3466,0,3611,13,40.5,0,0,1015.5,152.453,1.0057001145840794,1.052566782677217,745.2308398978944,708.9477299154688,0.16847973703477762
667,3350,0,3614,13,40.4,0,0,1015.1,152.631,1.0045272557258136,1.0493718384336612,703.0997829361776,707.7774326131946,0.16960804406532837
660,3250,0,3614,14.3,43,0,0,1014.6,151.764,1.0102659363794224,1.0453917923245415,697.0416538510362,707.3685673514954,0.17000409540147723
684,3205,0,3610,14.1,43.1,0,0,1014.4,152.117,1.007921531246913,1.0438040038251697,719.6176104222726,706.0445099288888,0.1712933101212197
695,3525,0,3609,14.2,43.7,0,0,1014.2,152.26,1.0069749085031308,1.0422186269310334,729.3941645134245,706.1922470345232,0.17114895439804043
672,3282,0,3608,14.4,43.6,0,0,1013.8,152.165,1.0076035853756558,1.0390550933126046,703.5541883493426,704.4695693805105,0.17284017740555446
649,3270,0,3609,14.1,41.9,0,0,1013.5,152.073,1.0082131579483975,1.036688746360479,678.3368993707039,703.3229124132548,0.17397564638073057
674,3286,0,3608,12.9,37.4,0,0,1013.3,152.762,1.0036658303026058,1.0351141764423057,700.2244835865943,701.4397614285521,0.1758575734361742
678,3273,0,3607,13,33.2,0,0,1013.3,152.685,1.0041719852551767,1.0351141764423057,704.7353418011686,699.999909480156,0.17731106738834126
655,3465,0,3609,13,30,0,0,1013.5,152.619,1.004606238860736,1.036688746360479,682.1589084395463,698.5389717653082,0.17879894800244103
631,3255,0,3611,13,27.8,0,0,1014.1,150.871,1.0162456639691302,1.0414268416910681,667.8160182042662,699.7929787907275,0.17752100809910829
655,3467,0,3607,13,25.3,0,0,1014.5,151.896,1.0093879994778445,1.0445975963950553,690.6348021453932,699.5701809458401,0.17774734330224368
605,3342,0,3616,12.8,23.6,0,0,1014.7,150.885,1.0161513707040903,1.0461865920723563,643.1657834256724,701.7988589712076,0.17549705091542786
665,3260,0,3613,12.8,22.6,0,0,1014.6,150.778,1.0168724851681723,1.0453917923245415,706.9150496405852,700.8640441535077,0.17643721828733402
682,3237,0,3606,12.9,21.8,0,0,1014.6,151.072,1.0148935578312768,1.0453917923245415,723.5756716899907,699.1365730926733,0.17818871939717099
657,3400,0,3608,12.8,20.9,0,0,1014.5,151.783,1.010139472593681,1.0445975963950553,693.2593471674991,700.5386720019087,0.17676570863890964
646,3203,0,3610,12.8,20.5,0,0,1014.5,151.413,1.0126078973977575,1.0445975963950553,683.317983110177,699.9326226269081,0.1773793039290003
659,3474,0,3612,12.8,20.2,0,0,1014.6,151.123,1.0145510582021708,1.0453917923245415,698.9376070824216,701.0582222262366,0.1762414888375118
709,3387,0,3613,12.9,21.6,0,0,1015.1,151.909,1.0093016185261352,1.0493718384336612,750.9250807314897,698.9367932244425,0.1783924723696255
666,3318,0,3612,12.9,29.3,0,0,1015,151.35,1.0130293991984582,1.048574618818278,707.449786133411,696.6990433436991,0.1806918582719293
659,3373,0,3612,12.7,36.4,0,0,1015.5,151.853,1.0096738264551024,1.052566782677217,700.3516773719944,695.7393646467156,0.18168770950293558
652,3280,0,3608,12.7,40.8,0,0,1015.7,151.891,1.009421226857988,1.0541679007283369,693.792845095215,696.0687157853264,0.18134527960192903
590,3329,0,3608,12.8,43.6,0,0,1015.5,151.35,1.0130293991984582,1.052566782677217,629.1058463283356,696.5975141296681,0.1807969358259639
688,3462,0,3611,13,44.7,0,0,1015.5,152.052,1.0083524029193083,1.052566782677217,730.2144722473846,696.6285723617375,0.18076478516330616
656,3284,0,3609,13.5,46.1,0,0,1015.5,152.869,1.0029633187152835,1.052566782677217,692.529933031357,697.2817292118235,0.18009007662928733
654,3223,0,3608,13.9,46.8,0,0,1015.4,152.704,1.0040470424395345,1.051767135826675,690.6394880684651,698.829987212191,0.1785015046597634
691,3413,0,3608,14.1,46.6,0,0,1015.1,153.168,1.0010054291280597,1.0493718384336612,725.844993045316,699.5673954975746,0.17775017492372086
650,3323,0,3609,14.3,47.5,0,0,1014.6,153.049,1.0017837396434257,1.0453917923245415,680.7167244198247,700.2432325202684,0.17706454358549342
666,3368,0,3609,14.1,47.4,0,0,1014.3,153.13,1.0012538337927688,1.0430110141565057,695.516305223782,700.769998243335,0.17653209867941116
673,3567,0,3609,14.1,46.6,0,0,1013.8,152.822,1.0032717774187399,1.0390550933126046,701.5719796544113,702.5044111541606,0.17479098075145105
705,3458,0,3608,14.2,44.5,0,0,1013.6,152.52,1.0052583239489028,1.0374769292792845,735.2672849393782,703.3788758920472,0.1739200465407301
657,3466,0,3609,13.1,39.2,0,0,1013.3,152.228,1.0071865857049074,1.0351141764423057,684.9573953629871,705.4796242078311,0.17184644632446625
674,3544,0,3612,13,35.2,0,0,1013.3,152.88,1.002891153641331,1.0351141764423057,699.6840172792735,704.9886911726782,0.17232869228488093
717,3445,0,3606,13,31.7,0,0,1013.7,152.521,1.0052517329986472,1.038265711444793,748.3460969176964,705.1372534127493,0.1721826088798374
718,3335,0,3608,13,29.1,0,0,1013.9,152.251,1.0070344337225152,1.0398450753386679,751.860733960826,706.1246333394739,0.1712150047192828
655,3434,0,3609,13.3,27.3,0,0,1014.1,152.246,1.0070675063297996,1.0414268416910681,686.9555717788166,704.980898787669,0.1723363582480049
675,3131,0,3610,12.7,26.1,0,0,1014.5,152.256,1.007001363287402,1.0445975963950553,710.0400624681807,703.4512222690089,0.17384819807956434
623,3501,0,3606,12.7,25.4,0,0,1014.6,153.32,1.0000130417994173,1.0453917923245415,651.2875804694017,703.2952865737851,0.17400309963836755
675,3212,0,3608,12.6,24.7,0,0,1014.4,152.635,1.0045009307739816,1.0438040038251697,707.7389130368944,700.6470875628031,0.1766561818223332
707,3243,0,3611,13,23.4,0,0,1014.4,152.393,1.0060960776983632,1.0438040038251697,742.4681496929858,699.8331817989224,0.17748019955284636
629,3437,0,3615,12.8,22.6,0,0,1014.3,152.587,1.0048169212887512,1.0430110141565057,659.2140880363338,699.8858338647175,0.17742676957646591
644,3461,0,3607,12.6,22.6,0,0,1014.2,153.052,1.0017641034987237,1.0422186269310334,672.3728422464609,700.0276638197337,0.17728292947860785
628,3257,0,3608,13,24.5,0,0,1014.5,153.177,1.0009466144962147,1.0445975963950553,656.6282765469388,700.6826216880753,0.1766202991955521
719,3421,0,3606,12.8,31.9,0,0,1014.7,152.154,1.007676430252814,1.0461865920723563,757.9824331735591,701.9259760821216,0.17536961745276158
719,3219,0,3612,12.8,37.7,0,0,1015,152.693,1.0041193739640104,1.048574618818278,757.030850567897,702.6146166800183,0.17468096643870365
639,3041,0,3615,13,42.1,0,0,1015.2,152.716,1.0039681472058373,1.0501696641662472,673.7212739782639,702.4099759253363,0.17488531051692313
664,3271,0,3611,13.3,45.1,0,0,1015,152.662,1.00432327343207,1.048574618818278,699.2636413566137,702.4109243371748,0.17488436289620685
657,3218,0,3609,13.2,46.7,0,0,1014.9,152.521,1.0052517329986472,1.047778004859624,692.0053904552323,703.1191141029134,0.17417827929316523
697,3461,0,3609,13.5,48,0,0,1014.6,153.236,1.0005612230069088,1.0453917923245415,729.0470077039905,701.6761630764216,0.17562014536357107
668,3279,0,3608,14.1,48.1,0,0,1014.3,152.458,1.0056671317260273,1.0430110141565057,700.6798258369058,703.0313587106718,0.1742656097139974
655,3310,0,3610,14.2,48.3,0,0,1013.5,152.837,1.00317331254007,1.036688746360479,681.1859068624425,703.4499113721417,0.17384949967531696
701,3286,0,3608,14.2,48.8,0,0,1013.2,152.516,1.005284688614222,1.0343277885334672,728.8955160634532,703.3236088560736,0.1739749543478327
670,3298,0,3609,14.1,47.7,0,0,1012.7,152.174,1.007543992854802,1.0304048013333802,695.5793724207692,704.4156437639396,0.17289340132999786
674,3326,0,3608,14.1,45.6,0,0,1012.2,153.037,1.0018622919208209,1.0264966931965291,693.1472142144423,703.5367875327839,0.17376326218350246
656,3279,0,3609,14.4,43.7,0,0,1011.8,152.985,1.0022028275235262,1.0233808816823025,672.816699895623,704.0347801799494,0.17326980127167124
699,3240,0,3609,13.1,39.3,0,0,1011.5,152.957,1.0023862887523074,1.0210502312232284,715.4172395819705,703.596267751575,0.17370424529241218
634,3297,0,3612,13.1,35.5,0,0,1011.6,153.323,0.9999934750082288,1.0218265243529818,647.8337893020641,704.0641759609364,0.17324071925431675
683,3331,0,3615,13.1,32.3,0,0,1011.8,152.106,1.0079944221048918,1.0233808816823025,704.5569965499657,703.7924393558984,0.17350975176455097
684,3420,0,3606,12.7,29.7,0,0,1011.8,152.47,1.0055879816927045,1.0233808816823025,703.904068474644,704.7901205207417,0.17252415335922336
660,3239,0,3609,13,28,0,0,1011.8,152.472,1.0055747912317452,1.0233808816823025,679.1967708558388,704.7199884843643,0.17259324289289293
707,3377,0,3607,12.7,27,0,0,1011.9,152.316,1.0066046874175179,1.0241589467796675,728.8626999177241,705.7163486199257,0.1716144177940253
705,3202,0,3615,12.8,26.8,0,0,1012.2,152.306,1.0066707783586113,1.0264966931965291,728.5076787114969,705.4145005813347,0.1719103358876424
683,3498,0,3616,12.8,25.9,0,0,1011.9,152.427,1.0058716603271511,1.0241589467796675,703.6077903413044,705.7413584021765,0.17158992335331916
717,3342,0,3607,13,24.1,0,0,1011.7,152.377,1.0062017205266323,1.0226034076897643,737.7537860036618,703.8612196847374,0.17344161423448076
723,3228,0,3613,12.6,22.8,0,0,1011.3,152.491,1.005449499109368,1.0194994137916007,741.11489148094,703.9295324008565,0.17337396789770707
718,3169,0,3606,12.8,22.7,0,0,1011.4,152.239,1.0071138116296525,1.0202745278521166,737.7683842934206,704.9316453243343,0.17238482093670235
691,3464,0,3609,12.9,24.8,0,0,1011.6,152.646,1.0044285442703162,1.0218265243529818,709.2090442916898,706.6806158613693,0.17067267024267366
661,3255,0,3607,12.7,32.1,0,0,1011.7,153.167,1.0010119645138096,1.0226034076897643,676.6248806390812,707.6489590803769,0.16973238725024292
647,3311,0,3612,12.8,38.6,0,0,1012.1,153.434,0.9992700416380116,1.0257168520868576,663.1543746063879,707.3790903012487,0.16999389013644445
716,3335,0,3611,13,43.6,0,0,1012.1,152.655,1.0043693267085039,1.0257168520868576,737.6221575928149,708.5681202472082,0.16884486650096597
714,3326,0,3606,13.1,46.4,0,0,1011.9,152.297,1.0067302676263266,1.0241589467796675,736.1709927565415,710.6744853645605,0.1668291784258051
709,3554,0,3609,13.2,47.6,0,0,1011.5,152.517,1.0052780973182442,1.0210502312232284,727.7455585007021,710.6430233750807,0.1668591015336911
680,3345,0,3609,13.8,49.2,0,0,1011.6,152.728,1.0038892643699038,1.0218265243529818,697.5444609355319,710.3863282958102,0.16710344893912066
682,3533,0,3608,13.9,49.1,0,0,1011,152.837,1.00317331254007,1.0171776029982689,695.9165001509949,709.5973653660928,0.1678567869315654
682,3405,0,3609,14.2,49.3,0,0,1010.6,152.512,1.0053110546624964,1.0140900785001965,695.2826090437479,710.8236076137007,0.16668742569544978
677,3365,0,3608,14.2,48.6,0,0,1010.3,152.636,1.0044943497516094,1.0117805869420635,688.0539766364205,709.8522885806723,0.16761298979429262
692,3211,0,3620,14.3,47.7,0,0,1009.9,152.896,1.0027862047972915,1.0087094444595222,699.971781562502,709.1481893383896,0.16828725586975757
684,3378,0,3609,14.4,47.1,0,0,1009.9,152.664,1.004310116128797,1.0087094444595222,692.9310559248642,709.47181628128385,0.16797699181812997
708,3215,0,3608,14.4,44.9,0,0,1009.5,152.838,1.0031667489020182,1.0056476240733618,714.253238368561,708.5806513434529,0.168832800257858
677,3454,0,3608,13.1,40.4,0,0,1009,153.519,0.9987167684044754,1.0018334146894767,677.3708811796457,708.3071791654564,0.16909633203692281
710,3464,0,3610,12.9,35.6,0,0,1008.9,153.042,1.0018295603081941,1.0010723105505197,712.0617212280299,708.07385513427,0.16932151406919108
715,3585,0,3609,13,31.7,0,0,1008.6,152.085,1.0081336066586886,0.998792465693231,719.9451192811316,707.2332518173853,0.17013538288982194
688,3423,0,3609,13.2,31.7,0,0,1009.1,151.833,1.0098068243971117,1.0025950974874418,696.5500316263355,703.9534578052993,0.17335028246483491
650,3429,0,3610,12.9,31,0,0,1009,151.095,1.0147390685905335,1.0018334146894767,660.7896789681677,702.5353027338889,0.17476013537068197
743,3466,0,3610,13,29.8,0,0,1008.7,151.856,1.009653879785367,0.9995518364915104,749.8366325918598,702.5467561255475,0.1747487005728457
726,3549,0,3610,13.1,29.6,0,0,1008.4,151.306,1.01332398958856,0.9972754543660608,733.6688411914333,700.6087192527955,0.17669493514362847
715,3227,0,3613,12.9,29.1,0,0,1007.9,151.176,1.014195372074183,0.9934929988564917,720.4311411642741,701.4390821164205,0.17585825618877904
711,3430,0,3616,12.8,29.1,0,0,1008.5,150.129,1.0212683729904726,0.9980336717975076,724.6940193964932,701.6192640429109,0.17567726032480802
731,3476,0,3608,12.7,28.9,0,0,1008.1,150.368,1.0196451343948625,0.99500425647958,741.6369628885761,701.3657404886623,0.17593198583181072
722,3361,0,3607,13,27.9,0,0,1009.1,151.428,1.0125075915199744,1.0025950974874418,732.927576442109,701.674123353195,0.17562219248669264
735,3475,0,3611,13,29.7,0,0,1009,151.335,1.0131298084956333,1.0018334146894767,746.0156622431238,702.9855776832278,0.17431118741945859
623,3372,0,3612,12.9,33.8,0,0,1009.3,151.547,1.0117125351784375,1.0041202008205221,632.8938592595156,701.6464399053804,0.17564997887224154
646,3393,0,3606,13,38.7,0,0,1009.2,152.403,1.0060300621948826,1.003357359384363,652.077352665683,702.3684719231474,0.17492678522717797
652,3283,0,3612,13.1,42.8,0,0,1009.3,151.983,1.0088101930392652,1.0041202008205221,660.4542842430936,700.0170925881798,0.1772936462451309
697,3401,0,3614,13.1,43.6,0,0,1010.1,152.392,1.0061026797252262,1.0102438486668746,708.4371031938088,697.5566011848125,0.17980694433170857
675,3470,0,3610,13.7,45.4,0,0,1010.2,152.733,1.0038564001799655,1.0110119258242112,685.0647848679122,696.6757923603593,0.1807159160512083
666,3439,0,3609,13,44.9,0,0,1010,153.505,0.9988078536118477,1.009476355026413,671.5097590162715,697.80571697659,0.17955075491688713
695,3421,0,3608,14.3,47.2,0,0,1009.6,153.725,0.9973784327122243,1.0064122067722816,697.6228114698275,699.0886343667444,0.1782375888035146
704,3542,0,3609,14.2,46.1,0,0,1009.3,153.395,0.999524101624477,1.0041202008205221,706.5642085202777,699.0738305647516,0.17825268290084179
673,3599,0,3608,14.1,46.6,0,0,1008.6,152.906,1.0027206229231467,0.998792465693231,674.0160976685903,697.2709779901819,0.18010116066608475
727,3235,0,3608,13,44.3,0,0,1008,153.608,0.9981381149984809,0.9942483405291013,721.4727385595737,696.4573445682065,0.18094211223332163
700,3451,0,3609,13.4,43.6,0,0,1007.8,154.156,0.9945898931516558,0.9927382310254659,691.1571877862274,695.0792877966938,0.18237610021797954
717,3237,0,3609,13,42.4,0,0,1007,154.259,0.9939257973193569,0.9867206944292943,703.1813686595186,695.3597876398603,0.18208322500040447
729,3344,0,3609,13.1,38.1,0,0,1006.6,154.002,0.9955844701282234,0.983725618340492,713.9694404470796,693.446394138601,0.1840911840637011
704,3513,0,3615,13,34.4,0,0,1006.7,154.339,0.99341060631912,0.9844735339823752,688.502461010185,693.6036012819419,0.18392530638710813
672,3445,0,3614,13.3,31.1,0,0,1006.5,154.17,0.9944995755898468,0.9829782708985534,656.9280300056228,690.14233936002,0.18761539861191384
730,3386,0,3614,12.9,28.3,0,0,1006.5,153.849,0.9965745605670929,0.9829782708985534,715.1161310084404,690.0850285321077,0.18767717423193458
744,3455,0,3613,12.9,26.5,0,0,1006.1,153.166,1.0010184999848966,0.9799945545018041,729.8585531319276,689.7588903354339,0.18802914440049978
735,3378,0,3614,12.6,25.5,0,0,1006.1,152.908,1.0027075075776721,0.9799945545018041,722.2462044303834,689.3175966133512,0.18850654285858306
683,3413,0,3608,13.1,27.8,0,0,1006.4,153.169,1.0009988938276457,0.9822314912248913,671.534230523777,687.7077132239697,0.19025945520490445
717,3199,0,3607,12.9,28.1,0,0,1007.6,154.008,0.9955456831378022,0.9912304151446819,707.5464702879929,688.9651105375171,0.1888888227714384
667,3417,0,3610,12.8,27.1,0,0,1007.6,153.787,0.9969763345971159,0.9912304151446819,659.1515884434257,688.5944725092234,0.18929170704708742
686,3390,0,3615,12.9,26.5,0,0,1007.7,153.639,0.9979367189885814,0.9919840366000707,679.0969842147744,688.8923881206537,0.1889677978679275
673,3328,0,3606,12.7,26,0,0,1007.7,153.757,0.9971708577085053,0.9919840366000707,665.7165063662864,689.4599051774206,0.1883524462334475
